Date,WY,P,Q,ET
12/3/07 0:00,2007,15,16.63,0.22
12/4/07 0:00,2007,17,12.4,0.22
12/5/07 0:00,2007,26.5,29.27,0.39
12/6/07 0:00,2007,97,60.02,0.13
12/7/07 0:00,2007,15.75,27.56,0.28
12/8/07 0:00,2007,28.25,21.88,0.29
12/9/07 0:00,2007,21.75,20.75,0.27
12/10/07 0:00,2007,0.25,11.23,0.17
12/11/07 0:00,2007,0,7.07,0.26
12/12/07 0:00,2007,0,5.24,0
12/13/07 0:00,2007,0.25,4.15,0
12/14/07 0:00,2007,0.5,3.54,0.3
12/15/07 0:00,2007,0,3.08,0.12
12/16/07 0:00,2007,0,2.68,0
12/17/07 0:00,2007,0,2.41,0.15
12/18/07 0:00,2007,0,2.19,0.1
12/19/07 0:00,2007,0,1.99,0.21
12/20/07 0:00,2007,0,1.79,0.27
12/21/07 0:00,2007,0,1.65,0.09
12/22/07 0:00,2007,4.5,1.69,0
12/23/07 0:00,2007,0.25,1.52,0.47
12/24/07 0:00,2007,33.25,6.92,0.14
12/25/07 0:00,2007,9,6.52,0.15
12/26/07 0:00,2007,0.5,5.04,0.25
12/27/07 0:00,2007,16,6.15,0.45
12/28/07 0:00,2007,57.75,34.63,0.18
12/29/07 0:00,2007,3.75,17.44,0.55
12/30/07 0:00,2007,0.75,7.62,0.09
12/31/07 0:00,2007,0.75,5.18,0.21
1/1/08 0:00,2007,0,4.01,0.09
1/2/08 0:00,2007,0,3.38,0.17
1/3/08 0:00,2007,0,2.87,0.14
1/4/08 0:00,2007,13.25,3.5,0.15
1/5/08 0:00,2007,3,3.99,0.59
1/6/08 0:00,2007,5.25,3.21,0.51
1/7/08 0:00,2007,9.5,4.39,0.65
1/8/08 0:00,2007,25.75,13.08,0.3
1/9/08 0:00,2007,25,12.28,0.45
1/10/08 0:00,2007,29.75,32.16,0.12
1/11/08 0:00,2007,0.5,10.52,0
1/12/08 0:00,2007,10,6.72,0.24
1/13/08 0:00,2007,16.75,9.72,0.21
1/14/08 0:00,2007,31,16.94,0.19
1/15/08 0:00,2007,30.75,31.95,0.41
1/16/08 0:00,2007,2,11.77,0.6
1/17/08 0:00,2007,11.5,8.82,0.33
1/18/08 0:00,2007,92.25,48.81,0.11
1/19/08 0:00,2007,74.5,54.45,0.44
1/20/08 0:00,2007,82,73.8,0.17
1/21/08 0:00,2007,29.75,41.05,0.13
1/22/08 0:00,2007,13,14.74,0.08
1/23/08 0:00,2007,18.25,13.87,0.09
1/24/08 0:00,2007,2.75,13.02,0.95
1/25/08 0:00,2007,0,8.16,0.85
1/26/08 0:00,2007,1,5.82,0.71
1/27/08 0:00,2007,0,4.48,0.41
1/28/08 0:00,2007,0.5,3.77,0.35
1/29/08 0:00,2007,14,4.21,0.03
1/30/08 0:00,2007,3.75,3.85,0.64
1/31/08 0:00,2007,17.25,7.94,0.7
2/1/08 0:00,2007,3,4.94,0.35
2/2/08 0:00,2007,5.5,4.1,0.28
2/3/08 0:00,2007,7.5,4.65,0.24
2/4/08 0:00,2007,17.25,5.33,0.26
2/5/08 0:00,2007,15.25,9.58,0.48
2/6/08 0:00,2007,1,9.11,0.94
2/7/08 0:00,2007,1.5,5.81,0.39
2/8/08 0:00,2007,0,4.54,0.31
2/9/08 0:00,2007,0,3.77,2.5
2/10/08 0:00,2007,1.75,3.32,1.4
2/11/08 0:00,2007,0,2.94,1.62
2/12/08 0:00,2007,0.25,2.6,2.01
2/13/08 0:00,2007,0,2.35,1.58
2/14/08 0:00,2007,0.25,2.16,0.17
2/15/08 0:00,2007,0,1.99,0.45
2/16/08 0:00,2007,0,1.81,0.81
2/17/08 0:00,2007,0,1.65,1.53
2/18/08 0:00,2007,0,1.55,1.82
2/19/08 0:00,2007,0.25,1.46,1.41
2/20/08 0:00,2007,0.75,1.4,0.63
2/21/08 0:00,2007,14.25,2.1,0.08
2/22/08 0:00,2007,9,2.98,0.06
2/23/08 0:00,2007,7,2.45,0.24
2/24/08 0:00,2007,4.75,2.52,0.35
2/25/08 0:00,2007,30.5,5.4,0.54
2/26/08 0:00,2007,6.5,15.07,1.13
2/27/08 0:00,2007,0,4.91,1.04
2/28/08 0:00,2007,0.25,3.52,0.95
2/29/08 0:00,2007,41.25,15.31,0.1
3/1/08 0:00,2007,22.75,12.65,1.44
3/2/08 0:00,2007,2.75,12.05,1.44
3/3/08 0:00,2007,3.25,6.48,0.79
3/4/08 0:00,2007,4,4.67,1.54
3/5/08 0:00,2007,1.25,3.84,0.52
3/6/08 0:00,2007,0.5,3.34,1.04
3/7/08 0:00,2007,11.75,4.92,1.11
3/8/08 0:00,2007,29,9.77,0.32
3/9/08 0:00,2007,10.25,10.15,1.08
3/10/08 0:00,2007,34.25,18.37,0.54
3/11/08 0:00,2007,8.5,12.75,0.98
3/12/08 0:00,2007,1.75,7.48,1.18
3/13/08 0:00,2007,2.75,5.17,0.99
3/14/08 0:00,2007,0.25,4.06,1.21
3/15/08 0:00,2007,36.5,10.44,0.15
3/16/08 0:00,2007,5,13.65,0.79
3/17/08 0:00,2007,0,6.57,2.18
3/18/08 0:00,2007,0,4.58,0.81
3/19/08 0:00,2007,0.25,3.69,1.96
3/20/08 0:00,2007,30.25,7.56,0.36
3/21/08 0:00,2007,11.25,10.02,1.19
3/22/08 0:00,2007,2.25,6.24,1.03
3/23/08 0:00,2007,11,5.84,1.21
3/24/08 0:00,2007,3.75,4.74,1.25
3/25/08 0:00,2007,3.75,4.09,1.27
3/26/08 0:00,2007,4.25,4.21,1.13
3/27/08 0:00,2007,3.25,3.95,2.08
3/28/08 0:00,2007,29,11.16,0.81
3/29/08 0:00,2007,30,16.48,0.53
3/30/08 0:00,2007,3.25,15.89,1.4
3/31/08 0:00,2007,1,7.91,2.05
4/1/08 0:00,2007,10.5,7.93,1.45
4/2/08 0:00,2007,6,5.96,0.52
4/3/08 0:00,2007,0,4.7,3.21
4/4/08 0:00,2007,3,3.95,1.4
4/5/08 0:00,2007,0.5,3.53,2.05
4/6/08 0:00,2007,5,3.23,1.83
4/7/08 0:00,2007,3,2.93,1.59
4/8/08 0:00,2007,2.5,2.74,2.32
4/9/08 0:00,2007,3.5,2.49,1.93
4/10/08 0:00,2007,5,2.45,1.27
4/11/08 0:00,2007,17,3.78,1.11
4/12/08 0:00,2007,9.75,6.72,1.91
4/13/08 0:00,2007,9,5.83,1.38
4/14/08 0:00,2007,3.25,4.43,2.89
4/15/08 0:00,2007,0.5,3.7,2.19
4/16/08 0:00,2007,0.25,3.28,2.71
4/17/08 0:00,2007,0.5,2.91,1.92
4/18/08 0:00,2007,0,2.62,1.27
4/19/08 0:00,2007,3.25,2.43,0.6
4/20/08 0:00,2007,1.75,2.37,0.27
4/21/08 0:00,2007,0,2.17,0.85
4/22/08 0:00,2007,0.5,1.94,3.41
4/23/08 0:00,2007,2.75,1.88,3.24
4/24/08 0:00,2007,10.5,2.31,2.36
4/25/08 0:00,2007,16.75,3.16,0.99
4/26/08 0:00,2007,0,2.88,3.35
4/27/08 0:00,2007,10,2.79,1.19
4/28/08 0:00,2007,22.75,9.6,1.82
4/29/08 0:00,2007,17.75,5.68,1.59
4/30/08 0:00,2007,7.75,9.06,1.43
5/1/08 0:00,2007,1.25,5.2,2.71
5/2/08 0:00,2007,1.5,4,2.91
5/3/08 0:00,2007,0,3.36,3.99
5/4/08 0:00,2007,0,2.92,2.44
5/5/08 0:00,2007,0,2.58,4.65
5/6/08 0:00,2007,0,2.34,5.72
5/7/08 0:00,2007,0,2.13,5.26
5/8/08 0:00,2007,0.75,1.94,6.16
5/9/08 0:00,2007,5.75,1.89,1.29
5/10/08 0:00,2007,0.25,1.85,3.15
5/11/08 0:00,2007,0,1.62,6.11
5/12/08 0:00,2007,0,1.5,5.82
5/13/08 0:00,2007,0,1.41,5.77
5/14/08 0:00,2007,0,1.33,5.41
5/15/08 0:00,2007,2,1.31,1.25
5/16/08 0:00,2007,7,1.36,0.54
5/17/08 0:00,2007,5.75,1.43,0.73
5/18/08 0:00,2007,0,1.29,3.88
5/19/08 0:00,2007,0.25,1.16,4.75
5/20/08 0:00,2007,0,1.1,3.39
5/21/08 0:00,2007,0,1.05,4.23
5/22/08 0:00,2007,2.25,1.04,2.01
5/23/08 0:00,2007,1,1.02,3.72
5/24/08 0:00,2007,0.25,0.97,4.93
5/25/08 0:00,2007,6.5,1,0.93
5/26/08 0:00,2007,2.5,0.96,2.36
5/27/08 0:00,2007,5,1.02,0.82
5/28/08 0:00,2007,11.25,1.3,0.95
5/29/08 0:00,2007,0,1.15,4.19
5/30/08 0:00,2007,0,0.97,2.55
5/31/08 0:00,2007,0.25,0.9,5.2
6/1/08 0:00,2007,0,0.85,2.04
6/2/08 0:00,2007,2.75,0.84,2.29
6/3/08 0:00,2007,0,0.83,2.98
6/4/08 0:00,2007,0,0.78,4.78
6/5/08 0:00,2007,8.25,0.82,2.27
6/6/08 0:00,2007,0,0.8,5.02
6/7/08 0:00,2007,0.25,0.74,4.59
6/8/08 0:00,2007,0,0.71,7.53
6/9/08 0:00,2007,0,0.69,7.3
6/10/08 0:00,2007,0,0.67,6.23
6/11/08 0:00,2007,4,0.67,3.24
6/12/08 0:00,2007,0.25,0.68,3.6
6/13/08 0:00,2007,0.5,0.65,2.86
6/14/08 0:00,2007,0,0.63,5.83
6/15/08 0:00,2007,0,0.63,3.96
6/16/08 0:00,2007,0,0.61,5.34
6/17/08 0:00,2007,6.25,0.63,2.02
6/18/08 0:00,2007,45.5,3.07,1.03
6/19/08 0:00,2007,2,2.65,3.39
6/20/08 0:00,2007,0,1.22,4.91
6/21/08 0:00,2007,22,2.27,0.7
6/22/08 0:00,2007,1.5,2.75,2.41
6/23/08 0:00,2007,0,1.63,4.85
6/24/08 0:00,2007,1,1.38,4.42
6/25/08 0:00,2007,3.25,1.32,2.16
6/26/08 0:00,2007,58,17.25,1.61
6/27/08 0:00,2007,15,12.15,1.05
6/28/08 0:00,2007,1,7.65,2.63
6/29/08 0:00,2007,12,5.74,1.73
6/30/08 0:00,2007,0.5,4.05,2.92
7/1/08 0:00,2007,3.25,3.33,4.89
7/2/08 0:00,2007,8,3.31,2.44
7/3/08 0:00,2007,3.75,3.6,2.91
7/4/08 0:00,2007,2.25,2.83,4.01
7/5/08 0:00,2007,6,3.08,2.54
7/6/08 0:00,2007,20,12.21,2.38
7/7/08 0:00,2007,4,10.55,2.19
7/8/08 0:00,2007,2.5,6,3.84
7/9/08 0:00,2007,14.75,9.9,0.83
7/10/08 0:00,2007,8.75,15.03,1.83
7/11/08 0:00,2007,6,12.08,2.17
7/12/08 0:00,2007,4.5,7.9,2.22
7/13/08 0:00,2007,1,5.61,5.01
7/14/08 0:00,2007,1.25,4.2,2.86
7/15/08 0:00,2007,1.5,3.63,1.97
7/16/08 0:00,2007,1.25,3.13,1.99
7/17/08 0:00,2007,20,4.59,0.99
7/18/08 0:00,2007,22.5,9.52,1
7/19/08 0:00,2007,3,8.11,2.05
7/20/08 0:00,2007,0.25,4.82,2.76
7/21/08 0:00,2007,0,3.74,5.14
7/22/08 0:00,2007,0,3.28,3.95
7/23/08 0:00,2007,0.25,2.86,4.26
7/24/08 0:00,2007,0,2.48,5.81
7/25/08 0:00,2007,0.5,2.25,2.02
7/26/08 0:00,2007,0,1.98,4.29
7/27/08 0:00,2007,0,1.79,4.85
7/28/08 0:00,2007,5.25,1.69,4.99
7/29/08 0:00,2007,10,2.29,2.77
7/30/08 0:00,2007,3.75,1.93,0.53
7/31/08 0:00,2007,13.25,2.83,1.37
8/1/08 0:00,2007,4.25,2.92,2.75
8/2/08 0:00,2007,0.75,2.15,3.19
8/3/08 0:00,2007,0,1.85,3.13
8/4/08 0:00,2007,5.5,1.91,1.52
8/5/08 0:00,2007,27.5,6.69,1.33
8/6/08 0:00,2007,16.75,6.93,1.25
8/7/08 0:00,2007,1,5.94,3.83
8/8/08 0:00,2007,0.5,3.98,3.48
8/9/08 0:00,2007,52.5,19.72,0.67
8/10/08 0:00,2007,11.25,12.09,2.75
8/11/08 0:00,2007,12,12.1,1.73
8/12/08 0:00,2007,36,18.68,1.96
8/13/08 0:00,2007,22.86,18.49,1.65
8/14/08 0:00,2007,7.43,14.68,3.65
8/15/08 0:00,2007,2.69,7.76,3.19
8/16/08 0:00,2007,11.71,7.06,0.67
8/17/08 0:00,2007,8.18,6.66,2.08
8/18/08 0:00,2007,27.35,11.84,1.34
8/19/08 0:00,2007,25.52,23.49,0.96
8/20/08 0:00,2007,14.75,14.62,1.41
8/21/08 0:00,2007,19.99,17.56,1.56
8/22/08 0:00,2007,0.12,10.97,2.86
8/23/08 0:00,2007,7.32,7,2.31
8/24/08 0:00,2007,8.05,7.28,2.45
8/25/08 0:00,2007,3.42,5.31,0.96
8/26/08 0:00,2007,4.99,4.74,0.84
8/27/08 0:00,2007,6.7,4.97,0.69
8/28/08 0:00,2007,1.58,4.41,1.08
8/29/08 0:00,2007,0.49,3.92,2.25
8/30/08 0:00,2007,0,3.51,2.32
8/31/08 0:00,2007,5.61,3.31,1.3
9/1/08 0:00,2007,3.78,3.15,1.1
9/2/08 0:00,2007,20.74,6.03,1.48
9/3/08 0:00,2007,33.62,21.75,1.23
9/4/08 0:00,2007,13.91,15.98,2.01
9/5/08 0:00,2007,51.32,37.98,0.29
9/6/08 0:00,2007,9.88,21.96,0.75
9/7/08 0:00,2007,1.46,10.01,1.29
9/8/08 0:00,2007,0.24,6.45,1.97
9/9/08 0:00,2007,10.74,6.62,0.8
9/10/08 0:00,2007,7.21,5.38,2.27
9/11/08 0:00,2007,14.4,6.44,1.97
9/12/08 0:00,2007,1.22,6.75,2.63
9/13/08 0:00,2007,0,4.71,3.3
9/14/08 0:00,2007,1.95,3.95,2.69
9/15/08 0:00,2007,5,3.84,0.38
9/16/08 0:00,2007,6.09,3.67,0.4
9/17/08 0:00,2007,1.59,3.49,1.93
9/18/08 0:00,2007,0,2.99,2.47
9/19/08 0:00,2007,0,2.67,2.99
9/20/08 0:00,2007,0.37,2.44,3.41
9/21/08 0:00,2007,0,2.24,3.27
9/22/08 0:00,2007,0,2.07,2.32
9/23/08 0:00,2007,0.49,1.94,0.93
9/24/08 0:00,2007,0,1.82,1.31
9/25/08 0:00,2007,0,1.73,1.36
9/26/08 0:00,2007,0,1.61,2.21
9/27/08 0:00,2007,0.37,1.52,2.98
9/28/08 0:00,2007,0.37,1.47,1.26
9/29/08 0:00,2007,19.65,1.59,1.02
9/30/08 0:00,2007,68.9,28.63,0.5
